CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1845,1,1,12,1,3,8,4,14,129,1,3,175,0,7,182,661
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1846,4,4,41,13,4,30,26,38,531,3,20,706,0,43,749,2645
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1847,2,2,81,35,7,20,27,72,233,36,27,538,3,22,563,1032
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1848,2,2,45,24,8,22,47,42,286,34,11,519,5,26,550,1170
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1849,2,2,59,30,11,8,34,75,210,25,17,469,0,24,493,880
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1850,2,2,58,33,9,26,50,51,215,25,20,487,1,40,528,1199
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1851,3,3,70,52,11,26,67,80,450,38,29,823,2,58,883,1824
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1852,2,2,74,45,16,16,68,68,317,50,16,670,1,38,709,1475
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1853,2,2,72,13,9,19,18,38,221,23,30,443,2,20,465,879
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1854,2,2,56,29,9,15,53,80,232,20,19,513,0,28,541,1050
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1855,2,2,173,70,14,14,30,84,204,48,54,691,4,46,741,1144
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1856,2,2,53,37,9,15,48,65,332,26,7,592,0,27,619,1201
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1857,2,2,70,34,20,31,60,50,305,31,14,615,4,24,643,1278
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1858,2,2,72,23,9,20,35,96,214,34,22,525,0,18,543,998
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1859,2,2,69,17,7,29,21,36,221,28,37,465,3,33,501,975
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1860,2,2,128,54,20,17,35,92,236,41,40,663,2,35,700,1246
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1861,2,2,90,28,11,22,20,34,259,20,37,521,1,23,545,1072
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1862,2,2,40,30,17,26,54,65,357,32,22,643,2,40,685,1413
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1863,1,1,19,16,6,11,25,34,154,19,7,291,1,11,303,603
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1864,2,2,32,26,4,23,31,45,249,23,10,443,6,18,467,983
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1865,1,1,21,10,3,11,12,20,106,14,4,201,0,6,207,458
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1866,1,1,34,19,1,15,15,43,164,20,11,322,1,27,350,628
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1867,1,1,26,8,1,11,26,38,195,17,14,336,0,28,364,728
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1868,1,1,16,5,3,18,15,20,148,14,5,244,0,12,256,583
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1869,5,5,56,16,11,134,63,85,933,82,11,1391,4,61,1456,3065
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1870,2,2,73,17,19,56,23,56,208,42,3,497,0,16,513,935
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1871,1,1,8,4,3,24,10,25,208,18,1,301,1,19,321,669
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1872,2,2,7,3,5,33,20,25,240,21,5,359,0,21,380,823
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1873,2,2,119,10,24,60,39,103,317,53,11,736,2,25,763,1349
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1874,1,1,7,5,7,26,10,12,201,12,2,282,0,22,304,578
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1875,3,3,35,5,17,43,27,19,367,22,9,544,0,47,591,1656
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1876,2,2,88,23,13,34,30,58,239,26,5,516,0,31,547,1219
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1877,1,1,6,2,3,16,10,8,147,5,3,200,0,15,215,525
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1878,1,1,8,4,5,29,25,25,193,19,5,313,0,24,337,721
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1879,1,1,8,4,5,21,22,18,167,5,4,254,0,11,265,580
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1880,1,1,6,4,3,31,25,18,205,10,3,305,0,14,319,695
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1881,1,1,3,2,7,42,25,25,187,6,3,300,0,14,314,630
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1882,1,1,5,0,1,20,11,17,148,10,3,215,0,15,230,518
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1883,1,1,5,0,3,34,20,10,184,13,3,272,0,14,286,607
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1884,1,1,5,1,3,33,9,13,171,5,4,244,1,13,258,563
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1885,1,1,2,0,1,21,10,14,94,9,10,161,1,11,173,414
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1886,1,1,4,3,1,28,18,9,201,4,1,269,1,16,286,608
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1887,1,1,9,3,3,20,17,16,160,14,2,244,0,17,261,692
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1888,1,1,7,5,2,16,15,7,114,9,1,176,0,9,185,356
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1889,1,1,6,3,2,30,22,12,226,9,10,320,1,10,331,663
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1890,1,1,7,3,4,24,14,23,191,5,2,273,0,20,293,670
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1891,2,2,13,10,0,18,38,23,308,14,1,425,1,28,454,1235
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1892,1,1,6,3,2,25,10,13,168,8,4,239,0,2,241,547
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1893,1,1,10,3,3,16,17,12,198,16,2,277,0,14,291,658
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1894,1,1,3,2,3,41,15,15,187,11,5,282,0,14,296,674
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1895,1,1,5,2,2,18,16,15,178,8,3,247,0,15,262,598
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1896,1,1,2,0,2,15,10,14,136,0,9,188,0,16,204,424
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1897,1,1,5,5,1,34,17,13,149,9,1,234,0,1,235,513
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1898,2,2,10,5,6,18,20,19,253,21,14,366,0,24,390,861
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1899,2,2,3,2,2,35,23,10,237,8,3,323,0,8,331,765
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1900,2,2,4,8,4,23,16,22,212,18,3,310,1,13,324,755
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1901,2,2,14,3,3,37,14,15,245,15,6,352,1,24,377,854
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1902,1,1,4,4,3,29,11,11,217,8,1,288,0,14,302,695
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1903,2,2,7,2,4,32,19,21,221,23,2,331,0,19,350,808
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1904,1,1,9,4,2,21,12,16,177,11,2,254,0,2,256,581
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1905,1,1,8,5,4,30,13,6,156,9,1,232,0,13,245,546
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1906,2,2,107,17,22,40,15,73,229,39,10,552,0,30,582,1148
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1907,2,2,12,6,11,42,22,18,327,15,3,456,0,35,491,1175
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1908,1,1,12,2,4,19,15,15,151,29,3,250,0,25,275,623
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1909,1,1,77,9,18,37,9,47,149,20,4,370,1,13,384,667
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1910,2,2,7,3,5,49,14,14,204,15,1,312,0,18,330,767
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1911,1,1,4,3,2,23,10,4,128,20,19,213,0,8,221,453
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1912,1,1,3,1,2,7,11,9,62,6,0,101,0,3,104,194
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1913,1,1,4,1,3,14,18,9,109,5,14,177,0,17,194,433
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1914,1,1,5,2,2,17,17,19,158,10,1,231,0,15,246,512
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1915,1,1,4,3,1,10,13,8,199,4,4,246,0,5,251,509
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1916,1,1,3,2,0,11,27,12,183,6,7,251,0,7,258,545
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1917,1,1,5,5,4,30,11,17,194,17,2,285,0,11,296,618
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1918,1,1,5,2,0,14,12,11,167,5,2,218,0,16,234,499
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1919,1,1,2,7,1,6,22,8,110,1,5,162,0,16,178,430
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1920,1,1,4,1,1,5,8,4,95,3,4,125,0,8,133,266
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1921,1,1,4,3,3,12,16,10,189,10,1,248,0,16,264,557
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1922,1,1,10,1,0,22,12,6,198,9,1,259,1,14,274,620
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1923,1,1,2,11,0,17,15,13,149,6,5,218,0,5,223,474
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1924,1,1,3,7,2,9,11,12,116,3,1,164,0,9,173,310
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1925,1,1,2,4,1,16,20,11,145,10,2,211,0,12,223,494
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1926,1,1,4,7,2,20,15,11,201,10,2,272,0,14,286,577
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1927,1,1,5,7,0,7,13,22,146,8,5,213,1,7,221,405
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1928,1,1,1,2,0,7,14,7,136,0,1,168,0,6,174,412
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1929,1,1,7,2,0,11,16,6,152,6,5,205,0,8,213,460
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1930,1,1,3,2,1,8,11,21,135,2,3,186,0,0,186,439
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1931,1,1,4,1,1,10,16,15,163,2,1,213,0,10,223,463
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1932,1,1,3,3,3,22,8,3,93,5,3,143,0,10,153,368
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1933,1,1,6,6,1,8,10,8,111,5,4,159,0,12,171,349
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1934,1,1,1,1,2,5,11,15,190,5,3,233,0,12,245,518
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1935,1,1,5,8,1,8,16,12,164,5,1,220,0,8,228,462
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1936,1,1,5,7,1,13,20,10,215,7,0,278,0,13,291,619
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1937,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,873
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1938,7,7,39,47,6,63,98,92,1093,28,16,1482,0,49,1531,4525
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1939,2,2,13,18,1,18,40,32,400,14,7,543,0,29,572,1303
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1940,2,2,7,17,0,23,24,24,314,11,7,427,2,20,449,1082
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1941,2,2,7,18,3,14,20,28,269,5,5,369,0,17,386,1164
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1942,1,1,6,11,0,14,8,14,140,2,0,195,1,16,212,748
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,1943,2,2,65,7,2,18,11,56,346,4,1,510,0,21,531,1076
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1944,3,3,50,18,5,27,17,43,438,7,32,637,0,41,678,2195
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,1945,2,2,56,7,3,21,12,49,191,0,8,347,0,13,360,767
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,1946,2,2,52,7,2,17,9,66,300,6,3,462,0,10,472,968
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1947,4,4,118,40,7,39,24,91,721,22,29,1091,3,44,1138,2620
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1948,4,4,84,13,1,36,24,48,698,10,24,938,0,47,985,2499
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1949,4,4,71,14,9,32,32,65,691,19,27,960,2,38,1000,2419
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1950,2,2,49,12,5,15,18,42,449,8,15,613,1,32,646,1441
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1951,4,4,54,9,6,50,19,54,670,10,13,885,0,34,919,2272
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1952,4,4,29,11,10,31,14,35,482,9,14,635,1,47,683,2304
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1953,2,2,44,13,6,24,32,47,364,2,12,544,1,28,573,1334
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1954,2,2,37,15,2,16,18,36,253,4,7,388,0,22,410,860
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,1955,2,2,71,5,6,23,15,39,335,18,5,517,0,17,534,1340
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1956,3,3,58,20,9,21,34,43,349,2,11,547,0,32,579,1472
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,1957,2,2,104,9,6,21,12,33,302,27,15,529,2,13,544,1445
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1958,2,2,42,9,3,39,19,67,364,13,13,569,2,28,599,1433
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,1959,2,2,45,10,2,20,11,28,272,15,6,409,0,15,424,1051
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,1960,3,3,110,12,4,30,14,27,429,18,11,655,0,9,664,1787
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1961,2,2,45,11,5,21,9,51,307,4,6,459,0,32,491,1283
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,1962,2,2,59,9,2,19,7,30,248,35,4,413,0,15,428,1108
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1963,3,3,62,16,14,39,16,59,407,8,11,632,0,27,659,1503
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1964,2,2,28,6,3,12,13,30,241,5,5,343,0,20,363,843
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1965,2,2,28,11,5,10,30,27,296,5,6,418,2,19,439,1217
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1966,2,2,31,11,5,36,31,30,266,5,12,427,0,15,442,1217
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1967,2,2,46,4,10,24,30,42,282,3,4,445,1,16,462,1146
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1968,3,3,42,11,4,22,51,46,419,7,22,624,0,42,666,1998
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1969,2,2,63,9,1,9,30,33,165,2,11,323,1,10,334,867
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,1970,1,1,9,53,2,13,6,4,106,23,3,219,0,13,232,571
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,1971,1,1,6,14,2,5,2,1,42,8,0,80,0,7,87,175
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,1973,1,1,1,7,0,3,1,0,57,3,0,72,0,10,82,162
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1976,4,4,90,46,20,30,92,132,470,67,36,983,1,46,1030,2271
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1977,4,4,114,59,31,40,110,132,502,77,29,1094,1,54,1149,2415
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1978,4,4,148,71,26,73,114,149,559,85,41,1266,5,56,1327,2797
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1979,5,5,193,89,41,56,130,201,684,110,72,1576,7,63,1646,3170
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1980,4,4,132,51,28,55,126,139,587,73,50,1241,1,104,1346,2985
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1981,5,5,162,83,38,45,137,166,708,90,51,1480,10,88,1578,3160
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1982,3,3,116,50,31,31,80,130,405,72,43,958,4,77,1039,2151
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1983,3,3,171,55,19,48,37,88,473,69,104,1064,6,66,1136,2214
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1984,3,3,91,31,23,34,46,72,505,43,54,899,4,76,979,2201
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1985,3,3,136,30,16,42,33,52,398,32,59,798,1,38,837,1596
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1986,4,4,119,34,15,70,46,107,621,58,103,1173,2,83,1258,2946
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1987,4,4,87,35,15,68,48,76,833,51,79,1292,6,94,1392,2995
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1988,3,3,118,22,10,59,34,89,582,69,79,1062,1,54,1117,2233
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1989,5,5,94,27,9,73,56,91,895,90,86,1421,0,66,1487,3140
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1990,3,3,67,22,13,42,42,70,594,45,64,959,1,61,1021,2230
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1991,1,1,27,8,2,24,15,32,138,7,4,257,0,12,269,741
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1992,4,4,213,31,16,71,97,269,629,55,9,1390,0,54,1444,2739
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1993,4,4,92,25,5,51,83,143,518,23,4,944,0,44,988,2448
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1994,3,3,128,32,7,40,78,181,540,36,10,1052,0,35,1087,2212
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1995,3,3,84,29,10,54,79,145,462,27,8,898,1,46,945,2063
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1996,4,4,111,31,10,48,121,175,678,44,12,1230,1,63,1294,2838
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1997,3,3,71,19,4,38,56,123,480,31,7,829,1,61,891,2128
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1998,4,4,40,18,8,55,123,148,614,37,13,1056,2,76,1134,2883
1,2,BAJA CALIFORNIA,8,TIJUANA,4,TIJUANA,1999,3,3,33,11,4,46,77,97,456,23,7,754,1,45,800,1979
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2000,3,3,8,16,4,34,25,10,239,7,8,351,3,27,381,1799
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2001,3,3,14,32,4,65,20,21,386,193,10,745,5,36,786,2074
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2002,4,4,14,24,6,64,24,27,630,11,7,807,2,52,861,2414
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2003,4,4,22,28,2,57,26,22,730,10,18,915,0,64,979,2588
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2004,4,4,19,24,8,68,33,29,783,11,17,992,3,59,1054,2931
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2005,2,2,10,19,2,35,18,11,330,4,7,436,0,15,451,1196
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2006,3,3,15,22,5,68,15,17,659,9,7,817,2,53,872,2219
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2007,4,4,19,26,3,88,20,29,707,13,14,919,1,66,986,2579
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2008,2,2,16,12,1,52,24,15,210,3,23,356,0,34,390,996
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2009,2,2,7,25,4,37,12,19,284,6,22,416,0,29,445,1200
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2010,1,1,23,11,2,23,5,16,158,7,9,254,0,19,273,670
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2011,2,2,14,16,12,42,11,16,351,9,9,480,0,36,516,1259
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2012,1,1,8,6,2,17,8,13,209,6,4,273,0,16,289,633
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2013,2,2,7,14,2,44,8,16,374,6,3,474,0,25,499,1375
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2014,4,4,25,17,7,58,26,16,504,10,12,675,1,50,726,2695
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2015,3,3,71,9,1,47,15,16,470,2,13,644,3,71,718,1928
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2016,4,4,20,34,4,100,38,23,727,8,13,967,1,78,1046,2776
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,2017,4,4,14,23,8,190,149,55,518,21,92,1070,4,83,1157,2900
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,2018,2,2,4,9,2,44,78,23,274,9,3,446,3,26,475,1236
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2019,3,3,18,28,1,48,9,17,502,16,11,650,3,49,702,1723
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,2020,6,6,18,42,24,94,205,58,843,33,13,1330,6,92,1428,4343
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2021,3,3,15,21,3,64,18,11,498,12,9,651,0,29,680,1675
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2022,3,3,96,16,2,43,18,23,461,11,17,687,0,26,713,1579
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2023,1,1,9,9,3,22,9,9,210,2,7,280,0,14,294,681
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2024,2,2,13,18,3,33,11,12,350,6,12,458,0,31,489,1248
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2025,3,3,18,38,2,52,16,20,625,15,14,800,0,46,846,2174
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2026,2,2,14,32,2,53,21,13,395,11,6,547,0,42,589,1498
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2027,3,3,21,20,4,40,11,14,404,7,9,530,0,32,562,1545
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2028,6,6,86,59,4,109,50,58,1124,17,22,1529,6,83,1618,3782
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2029,2,2,4,16,7,30,10,21,250,5,7,350,1,26,377,869
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2030,3,3,18,28,8,80,30,32,712,16,20,944,0,37,981,2236
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2031,1,1,9,6,0,15,12,7,178,7,4,238,0,21,259,523
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2032,2,2,10,25,4,33,15,22,398,14,11,532,1,38,571,1372
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2033,4,4,28,25,3,68,36,41,699,22,14,936,0,75,1011,2272
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,2034,2,2,84,34,16,24,42,65,256,31,35,587,2,18,607,1173
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,2035,4,4,347,106,31,53,85,213,580,100,67,1582,6,80,1668,2931
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,2036,1,1,6,6,2,13,14,8,142,6,19,216,4,18,238,536
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,2037,4,4,85,52,23,53,69,57,675,57,121,1192,3,95,1290,2857
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,2038,3,3,43,30,6,45,59,50,416,18,8,675,1,67,743,1976
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,2039,2,2,61,20,4,24,52,28,343,11,7,550,1,53,604,1350
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,2040,2,2,23,6,3,17,39,19,325,10,5,447,2,33,482,1252
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,2041,6,6,110,35,17,96,92,75,912,46,36,1419,9,91,1519,4000
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,2042,3,3,155,49,8,42,55,76,426,56,20,887,4,52,943,1895
