CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,44,1,1,95,19,4,14,25,28,119,25,18,0,0,0,0,347,0,16,363,621
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,45,1,1,57,10,5,17,16,20,115,24,27,0,0,0,0,291,0,15,306,605
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,46,2,2,218,29,13,23,21,22,85,39,22,0,0,0,0,472,2,16,490,768
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,47,2,2,221,25,13,13,24,33,134,46,29,0,0,0,0,538,1,32,571,987
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,48,3,3,449,43,20,44,37,35,195,68,48,0,0,0,0,939,2,26,967,1661
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,49,1,1,40,9,2,6,2,8,46,7,8,0,0,0,0,128,1,6,135,314
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,50,1,1,41,7,4,10,9,10,54,17,19,0,0,0,0,171,0,24,195,371
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,51,1,1,49,5,6,9,17,17,93,14,10,0,0,0,0,220,0,14,234,448
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,52,2,2,112,17,11,18,22,29,145,28,23,0,0,0,0,405,1,23,429,774
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,53,1,1,51,7,9,12,19,14,76,20,22,0,0,0,0,230,0,16,246,502
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,54,2,2,200,17,22,18,18,26,116,47,38,0,0,0,0,502,2,24,528,914
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,55,1,1,137,22,7,10,16,14,105,32,20,0,0,0,0,363,0,14,377,607
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,56,2,2,101,22,12,29,43,59,186,33,37,0,0,0,0,522,6,46,574,1215
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,57,2,2,39,13,8,22,31,24,207,33,50,0,0,0,0,427,2,50,479,1081
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,58,2,2,98,20,21,29,46,52,258,50,49,0,0,0,0,623,2,54,679,1299
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,64,2,2,126,17,17,10,15,32,123,31,24,0,0,0,0,395,4,16,415,757
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,65,2,2,160,19,13,23,39,60,195,65,47,0,0,0,0,621,4,38,663,1170
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,66,2,2,130,22,13,17,25,41,136,39,20,0,0,0,0,443,2,14,459,882
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,67,2,2,150,26,11,13,8,24,109,37,29,0,0,0,0,407,2,27,436,811
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,68,2,2,142,20,14,14,17,37,89,52,21,0,0,0,0,406,4,24,434,788
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,69,1,1,68,20,13,20,22,26,133,32,24,0,0,0,0,358,0,22,380,704
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,70,1,1,95,19,12,12,13,27,117,28,15,0,0,0,0,338,3,10,351,633
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,76,2,2,285,31,10,22,17,54,127,57,34,0,0,0,0,637,1,28,666,1106
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,87,2,2,330,31,17,23,15,50,156,38,32,0,0,0,0,692,0,24,716,1227
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,88,3,3,280,39,27,45,65,87,391,79,55,0,0,0,0,1068,2,63,1133,2220
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,111,2,2,156,26,9,26,30,42,151,49,45,0,0,0,0,534,0,29,563,961
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,112,2,2,111,21,13,18,27,43,169,40,35,0,0,0,0,477,0,33,510,879
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,113,2,2,120,23,31,29,43,64,302,63,42,0,0,0,0,717,0,21,738,1230
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,116,5,5,332,62,63,88,95,141,540,145,121,0,0,0,0,1587,2,97,1686,3324
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,117,3,3,228,32,20,36,44,64,305,71,64,0,0,0,0,864,4,61,929,1670
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,128,3,3,51,35,21,54,41,50,493,49,33,0,0,0,0,827,1,68,896,1856
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,129,3,3,66,20,33,45,33,24,394,39,27,0,0,0,0,681,0,57,738,1608
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,130,3,3,83,45,14,54,62,65,435,56,89,0,0,0,0,903,0,87,990,2080
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,131,4,4,71,30,58,62,73,69,536,55,90,0,0,0,0,1044,4,93,1141,2359
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,132,3,3,136,16,14,47,63,43,320,57,65,0,0,0,0,761,2,56,819,1628
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,133,4,4,442,55,13,66,56,120,395,123,146,0,0,0,0,1416,4,57,1477,2540
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,166,2,2,67,28,10,46,47,39,274,13,26,0,0,0,0,550,0,52,602,1274
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,167,2,2,21,11,1,7,9,5,71,4,6,0,0,0,0,135,1,6,142,385
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,168,4,4,116,49,13,84,54,77,628,69,54,0,0,0,0,1144,1,84,1229,2721
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,169,3,3,64,24,12,46,34,40,427,32,32,0,0,0,0,711,0,60,771,1598
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,170,2,2,34,43,3,26,15,10,127,8,6,0,0,0,0,272,1,33,306,618
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,171,4,4,71,50,9,86,54,43,484,23,35,0,0,0,0,855,8,104,967,2740
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,173,3,3,192,59,15,65,87,75,390,78,43,0,0,0,0,1004,0,76,1080,2190
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,174,1,1,96,5,8,7,3,17,47,10,7,0,0,0,0,200,0,7,207,370
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,175,3,3,278,27,11,33,26,37,230,83,64,0,0,0,0,789,2,36,827,1579
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,206,2,2,51,9,10,15,24,17,108,23,20,0,0,0,0,277,0,17,294,878
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,207,2,2,91,6,12,13,23,35,160,38,20,0,0,0,0,398,3,26,427,829
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,4,4
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1194,17,17,315,262,45,238,201,363,1940,71,152,0,0,0,0,3587,1,297,3885,10725
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1259,7,7,254,124,15,144,100,279,1019,40,170,0,0,0,0,2145,0,180,2325,5211
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1260,5,5,131,91,19,103,62,205,696,31,134,0,0,0,0,1472,26,74,1572,3330
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1261,10,10,217,206,25,187,114,323,1427,44,207,0,0,0,0,2750,2,180,2932,7051
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1262,10,10,193,169,27,180,134,326,1426,55,180,0,0,0,0,2690,9,140,2839,6864
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1263,15,15,328,224,58,257,169,489,2274,62,275,0,0,0,0,4136,4,304,4444,10524
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1264,6,6,190,101,24,120,70,240,866,36,171,0,0,0,0,1818,1,94,1913,4418
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1265,5,5,127,118,13,117,68,225,657,28,97,0,0,0,0,1450,3,116,1569,3431
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1266,4,4,121,86,12,103,54,161,551,14,99,0,0,0,0,1201,0,66,1267,2713
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1267,2,2,40,36,4,31,21,71,139,14,23,0,0,0,0,379,2,17,398,766
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1268,2,2,51,40,1,22,32,72,150,9,28,0,0,0,0,405,1,26,432,822
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1269,3,3,78,57,4,55,40,113,353,9,55,0,0,0,0,764,2,30,796,1694
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1270,2,2,69,48,9,46,27,88,264,10,52,0,0,0,0,613,1,46,660,1401
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1271,10,10,461,149,31,189,148,344,1072,54,163,0,0,0,0,2611,74,143,2828,5518
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1272,3,3,108,33,5,45,28,101,255,8,48,0,0,0,0,631,1,42,674,1607
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1273,3,3,100,76,11,29,23,74,155,18,51,0,0,0,0,537,1,27,565,1597
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1290,2,2,40,35,1,48,15,65,229,4,19,0,0,0,0,456,0,36,492,1054
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1291,6,6,105,109,12,133,71,200,959,28,57,0,0,0,0,1674,0,124,1798,3977
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1297,16,16,243,223,50,338,191,457,2789,81,342,0,0,0,0,4714,0,292,5006,11706
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1363,4,4,129,83,13,92,42,165,511,18,91,0,0,0,0,1144,1,79,1224,2823
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1364,2,2,93,47,4,25,15,62,128,5,32,0,0,0,0,411,0,14,425,1154
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1365,6,6,229,129,24,88,81,240,674,30,119,0,0,0,0,1614,2,74,1690,3769
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1366,2,2,118,52,6,31,15,93,206,9,40,0,0,0,0,570,0,25,595,1275
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1367,8,8,114,90,21,174,98,167,1283,45,182,0,0,0,0,2174,2,152,2328,5606
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,1370,7,7,133,93,17,157,59,166,1091,27,176,0,0,0,0,1919,2,132,2053,4627
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2075,5,5,111,55,15,72,55,141,616,31,111,0,0,0,0,1207,0,66,1273,3185
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2076,2,2,75,32,3,46,29,48,192,11,31,0,0,0,0,467,0,29,496,1407
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2077,3,3,57,37,12,38,41,69,341,13,123,0,0,0,0,731,2,45,778,1731
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2078,4,4,137,40,12,71,42,103,398,13,83,0,0,0,0,899,2,61,962,2298
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2079,5,5,253,57,22,99,53,167,510,40,138,0,0,0,0,1339,0,80,1419,3211
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2080,2,2,65,37,12,37,27,66,234,8,61,0,0,0,0,547,0,24,571,1192
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2161,2,2,52,29,5,37,20,47,256,9,12,0,0,0,0,467,0,56,523,1361
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2162,3,3,51,19,9,46,54,36,374,5,66,0,0,0,0,660,0,61,721,1719
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,5,PLAYAS DE ROSARITO,2163,2,2,19,25,4,27,15,25,166,4,47,0,0,0,0,332,0,27,359,888
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,0,0,2,1,1,0,1,1,1,2,0,0,0,0,0,0,7,0,1,8,8
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,12,8,8,375,105,51,102,172,307,999,143,107,10,15,1,5,2392,12,129,2533,5357
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,15,3,3,88,49,14,26,105,93,431,60,22,6,10,0,4,908,2,61,971,1884
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,16,3,3,89,39,11,21,72,101,378,36,33,3,9,0,5,797,3,60,860,1780
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,17,4,4,172,60,24,47,135,131,567,67,37,7,8,0,3,1258,2,80,1340,2673
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,18,3,3,285,104,24,36,66,126,386,56,41,2,6,0,1,1133,3,77,1213,2057
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,30,2,2,100,42,13,27,68,65,262,39,36,2,11,0,2,667,2,27,696,1262
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,31,2,2,58,24,5,12,26,46,163,34,14,1,1,0,0,384,3,22,409,857
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,32,3,3,100,43,14,26,83,76,408,47,22,2,17,0,7,845,3,70,918,1894
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,33,3,3,83,42,25,31,87,87,415,47,28,8,6,0,1,860,4,66,930,1843
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,34,3,3,75,42,18,29,90,58,342,123,31,3,3,0,3,817,3,57,877,1526
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,35,4,4,128,60,31,52,105,111,635,86,49,4,6,3,3,1273,4,67,1344,2824
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,36,4,4,74,62,30,38,123,74,452,75,49,1,5,0,5,988,8,59,1055,2326
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,37,5,5,90,54,39,68,128,133,719,75,50,7,11,0,2,1376,21,90,1487,3039
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,38,3,3,68,36,10,33,109,73,469,59,28,2,7,0,4,898,8,78,984,2034
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,39,3,3,75,46,25,37,57,73,354,54,34,2,3,0,1,761,7,49,817,1593
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,40,3,3,77,30,14,41,92,78,375,30,40,3,9,0,0,789,3,56,848,1763
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,59,3,3,81,45,11,25,69,71,290,38,28,3,5,2,3,671,5,55,731,1605
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,60,3,3,144,61,21,37,76,110,361,63,44,2,6,2,0,927,3,79,1009,1979
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,61,4,4,123,51,25,24,103,100,537,58,30,2,5,0,3,1061,2,56,1119,2199
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,62,4,4,56,52,23,38,85,104,505,45,38,0,29,2,1,978,4,40,1022,2289
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,63,2,2,70,30,5,20,25,54,178,26,13,1,2,1,4,429,0,13,442,795
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,71,1,1,96,37,9,17,12,52,126,29,25,1,2,0,1,407,0,19,426,722
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,72,2,2,121,56,11,27,56,67,237,34,26,5,5,0,2,647,4,41,692,1215
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,73,1,1,91,38,6,15,27,43,112,24,13,3,1,0,0,373,0,15,388,728
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,74,2,2,101,27,9,17,31,61,165,32,18,4,1,0,3,469,1,26,496,936
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,75,2,2,96,40,5,14,28,56,167,36,13,3,7,0,6,471,2,20,493,862
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,77,3,3,250,70,8,14,28,44,189,34,24,4,2,0,0,667,0,23,690,1053
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,78,2,2,121,44,8,22,24,43,167,28,18,2,1,0,1,479,0,31,510,766
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,79,2,2,149,59,15,10,29,55,216,39,26,1,4,0,1,604,1,28,633,1067
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,80,2,2,113,44,7,20,21,59,223,38,23,4,4,1,0,557,2,22,581,952
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,81,2,2,66,34,12,17,34,51,169,36,24,2,2,0,3,450,1,24,475,823
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,82,1,1,65,30,5,9,22,45,138,27,14,4,0,0,0,359,2,21,382,681
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,83,2,2,138,47,14,22,47,77,239,44,18,2,2,0,3,653,3,22,678,1180
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,84,2,2,121,38,11,23,18,56,221,42,27,2,3,0,1,563,0,33,596,1023
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,85,2,2,146,64,5,21,22,55,115,22,37,0,0,0,0,487,2,18,507,806
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,86,2,2,263,72,15,20,28,62,185,50,25,2,4,0,2,728,2,27,757,1242
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,89,2,2,205,68,12,20,25,41,169,36,18,1,4,0,0,599,1,27,627,922
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,90,2,2,230,60,6,15,32,60,185,31,36,4,2,0,3,664,1,16,681,1109
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,91,2,2,185,47,9,15,26,51,142,24,17,0,5,0,0,521,0,32,553,842
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,92,2,2,154,45,11,19,43,71,196,43,31,1,2,1,1,618,0,25,643,1064
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,93,2,2,170,59,15,33,40,59,182,28,16,4,3,0,0,609,1,23,633,1053
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,94,2,2,158,55,17,15,54,68,299,56,36,3,2,1,3,767,4,31,802,1463
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,95,3,3,107,42,14,31,86,101,312,59,42,6,4,0,3,807,2,65,874,1745
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,96,3,3,43,46,14,20,63,45,410,37,23,10,6,0,0,717,1,54,772,1748
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,97,2,2,24,18,6,21,51,51,333,28,19,2,2,0,1,556,2,41,599,1326
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,98,3,3,148,75,28,32,77,119,509,78,37,8,11,0,2,1124,3,59,1186,2214
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,99,2,2,76,34,16,36,38,72,303,30,29,4,3,0,0,641,4,21,666,1231
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,100,2,2,77,63,10,31,68,92,364,32,23,4,11,0,4,779,1,35,815,1458
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,101,2,2,99,40,11,24,52,58,254,29,22,3,8,0,2,602,4,44,650,1128
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,102,2,2,139,58,10,26,47,71,275,48,32,7,7,1,2,723,4,33,760,1285
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,103,2,2,130,48,13,26,40,66,252,38,27,7,8,0,0,655,8,29,692,1209
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,104,2,2,149,46,23,26,48,70,305,48,28,1,5,0,1,750,2,56,808,1412
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,105,3,3,274,92,15,31,53,99,324,62,36,0,7,0,2,995,3,45,1043,1689
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,106,3,3,223,91,20,37,87,116,414,63,28,4,4,1,2,1090,2,62,1154,1953
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,107,3,3,85,44,22,34,47,137,345,34,22,2,8,0,2,782,1,37,820,1578
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,109,5,5,67,52,26,49,135,138,813,72,46,4,9,0,2,1413,5,95,1513,3522
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,110,2,2,269,70,10,18,27,91,216,54,29,5,6,0,0,795,2,47,844,1285
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,114,3,3,368,89,15,28,38,71,225,56,36,2,2,0,0,930,7,40,977,1561
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,115,4,4,528,133,27,40,48,139,356,69,65,4,5,0,18,1432,6,54,1492,2265
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,118,2,2,135,44,15,27,46,91,348,45,23,5,9,1,3,792,3,34,829,1468
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,119,2,2,114,41,8,30,40,78,247,37,34,1,6,0,2,638,3,37,678,1235
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,120,2,2,54,25,9,25,37,45,242,35,23,4,6,0,3,508,2,29,539,1058
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,121,3,3,184,75,34,35,51,130,386,44,37,1,8,0,0,985,1,54,1040,1796
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,172,27,27,727,376,188,265,656,724,3742,457,273,24,50,3,17,7502,44,392,7938,18921
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,208,3,3,198,74,17,21,64,86,313,65,35,3,5,0,0,881,0,61,942,1520
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,209,17,17,796,368,93,161,322,512,1976,275,169,17,20,2,10,4721,15,267,5003,9144
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1847,2,2,81,35,7,20,27,72,233,36,27,3,3,0,1,545,3,22,570,1032
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1848,2,2,45,24,8,22,47,42,286,34,11,1,3,1,0,524,5,26,555,1170
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1849,2,2,59,30,11,8,34,75,210,25,17,5,2,0,2,478,0,24,502,880
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1850,2,2,58,33,9,26,50,51,215,25,20,0,6,0,2,495,1,40,536,1199
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1851,3,3,70,52,11,26,67,80,450,38,29,2,7,0,0,832,2,58,892,1824
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1852,2,2,74,45,16,16,68,68,317,50,16,2,3,0,3,678,1,38,717,1475
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1854,2,2,56,29,9,15,53,80,232,20,19,4,3,5,0,525,0,28,553,1050
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1855,2,2,173,70,14,14,30,84,204,48,54,3,0,0,3,697,4,46,747,1144
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1856,2,2,53,37,9,15,48,65,332,26,7,1,4,0,1,598,0,27,625,1201
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1857,2,2,70,34,20,31,60,50,305,31,14,0,1,0,2,618,4,24,646,1278
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1858,2,2,72,23,9,20,35,96,214,34,22,2,0,1,1,529,0,18,547,998
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1860,2,2,128,54,20,17,35,92,236,41,40,3,4,1,3,674,2,35,711,1246
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1862,2,2,40,30,17,26,54,65,357,32,22,2,8,0,2,655,2,40,697,1413
