CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1279,3,3,0,0,0,122,186,65,0,0,114,718,1205,0,53,1258,1843
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1280,3,3,0,0,0,102,151,124,0,0,149,547,1073,0,33,1106,1714
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1281,3,3,0,0,0,96,237,72,0,0,156,631,1192,0,67,1259,1958
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1282,4,4,0,0,0,131,245,66,0,0,120,783,1345,0,50,1395,2266
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1283,3,3,0,0,0,156,161,41,0,0,186,516,1060,0,29,1089,1730
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1284,4,4,0,0,0,155,277,73,0,0,298,900,1703,1,70,1774,2787
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1285,2,2,0,0,0,71,121,43,0,0,155,315,705,1,31,737,1214
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1286,2,2,0,0,0,107,162,33,0,0,58,456,816,0,37,853,1337
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1287,6,6,0,0,0,297,540,96,0,0,227,1293,2453,1,106,2560,4265
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1288,1,1,0,0,0,16,44,8,0,0,44,239,351,0,30,381,625
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1289,3,3,0,0,0,113,156,27,0,0,137,641,1074,0,31,1105,1648
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1290,3,3,0,0,0,99,123,43,0,0,50,474,789,0,41,830,1527
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1291,3,3,0,0,0,179,147,22,0,0,84,667,1099,0,68,1167,1976
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1292,3,3,0,0,0,124,192,39,0,0,80,408,843,5,39,887,1867
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1293,4,4,0,0,0,268,258,33,0,0,165,600,1324,0,100,1424,2534
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,63,TEPEJI DEL RIO DE OCAMPO,1294,3,3,0,0,0,125,129,40,0,0,101,291,686,0,59,745,1590
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1823,3,3,0,0,0,57,198,77,0,0,118,408,858,0,41,899,1657
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1824,4,4,0,0,0,78,163,108,0,0,90,781,1220,0,93,1313,2493
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1825,2,2,0,0,0,68,258,67,0,0,65,295,753,0,53,806,1324
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1826,3,3,0,0,0,106,155,102,0,0,79,484,926,0,41,967,1834
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1827,3,3,0,0,0,59,206,113,0,0,80,528,986,0,62,1048,1860
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1828,2,2,0,0,0,55,123,89,0,0,61,300,628,0,53,681,1249
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1829,3,3,0,0,0,105,208,89,0,0,86,401,889,1,26,916,1696
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,1830,2,2,0,0,0,42,62,55,0,0,51,296,506,0,45,551,848
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1350,3,3,0,0,0,319,46,156,0,0,365,481,1367,1,45,1413,2229
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1351,3,3,0,0,0,272,35,110,0,0,388,348,1153,0,26,1179,1809
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1352,6,6,0,0,0,529,87,215,0,0,693,853,2377,1,104,2482,4075
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1353,4,4,0,0,0,385,59,288,0,0,393,562,1687,0,59,1746,2832
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1354,3,4,3,8,1,239,23,69,31,0,183,311,868,0,44,912,1350
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1355,3,3,0,0,0,328,25,128,0,0,249,296,1026,2,38,1066,1695
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1356,2,2,0,0,0,142,42,89,0,0,195,328,796,0,39,835,1359
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1357,10,10,0,0,0,549,158,368,0,0,888,1771,3734,1,154,3889,7110
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,8,8,0,0,0,462,102,256,0,0,662,1195,2677,0,111,2788,4899
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1359,2,2,0,0,0,116,25,68,0,0,140,275,624,1,7,632,947
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1360,2,2,0,0,0,133,23,74,0,0,157,349,736,0,27,763,1182
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1361,2,2,0,0,0,107,18,58,0,0,134,215,532,0,29,561,857
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,8,8,0,0,0,563,109,352,0,0,755,1369,3148,3,108,3259,5410
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,21,21,0,0,0,955,429,917,0,0,1587,3804,7692,4,392,8088,13951
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,12,12,0,0,0,468,244,500,0,0,898,1953,4063,3,240,4306,7583
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1365,5,5,0,0,0,264,88,373,0,0,446,833,2004,0,67,2071,3544
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1366,4,4,0,0,0,199,50,414,0,0,319,666,1648,0,66,1714,2723
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,7,7,0,0,0,458,137,209,0,0,612,1094,2510,0,139,2649,4522
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1767,3,3,0,0,0,134,43,67,0,0,228,380,852,0,50,902,1778
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1768,5,5,0,0,0,168,69,118,0,0,333,781,1469,0,72,1541,3284
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1769,5,5,0,0,0,148,61,161,0,0,351,834,1555,2,69,1626,3625
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1771,2,2,0,0,0,56,21,48,0,0,83,278,486,1,24,511,850
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1772,2,2,0,0,0,61,36,66,0,0,117,358,638,0,45,683,1172
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1773,2,2,0,0,0,81,20,67,0,0,118,383,669,0,32,701,1325
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1774,2,2,0,0,0,65,27,100,0,0,142,425,759,0,41,800,1485
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1775,2,2,0,0,0,71,32,69,0,0,129,456,757,0,43,800,1385
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1776,2,2,0,0,0,85,32,98,0,0,122,342,679,0,30,709,1269
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1777,2,2,0,0,0,98,41,97,0,0,107,426,769,0,41,810,1392
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1778,2,2,0,0,0,71,47,64,0,0,118,336,636,0,23,659,1224
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1779,2,2,0,0,0,67,33,52,0,0,107,317,576,0,31,607,1074
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1780,5,5,0,0,0,226,89,183,0,0,378,1005,1881,1,64,1946,3461
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1781,2,2,0,0,0,100,35,104,0,0,164,357,760,0,39,799,1387
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1782,3,3,0,0,0,96,36,82,0,0,153,471,838,1,43,882,1593
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1783,2,2,0,0,0,74,36,92,0,0,212,413,827,1,34,862,1387
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1784,2,2,0,0,0,82,21,47,0,0,146,259,555,0,17,572,1120
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1785,2,2,0,0,0,203,23,42,0,0,176,257,701,0,30,731,1256
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1786,2,2,0,0,0,178,25,61,0,0,188,198,650,1,29,680,1212
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1787,3,3,0,0,0,179,42,77,0,0,181,302,781,0,55,836,1596
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1802,1,1,0,0,0,58,9,27,0,0,51,107,252,0,24,276,514
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1803,3,3,0,0,0,231,44,112,0,0,350,473,1210,0,65,1275,2223
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1804,3,3,0,0,0,147,40,118,0,0,295,487,1087,0,64,1151,2118
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1805,3,3,0,0,0,102,31,92,0,0,217,376,818,0,43,861,1667
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1806,4,4,0,0,0,355,70,180,0,0,454,607,1666,0,51,1717,2803
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1807,2,2,0,0,0,110,33,85,0,0,224,332,784,0,32,816,1323
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1808,2,2,0,0,0,45,33,58,0,0,110,277,523,1,30,554,1166
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1809,3,3,0,0,0,76,50,110,0,0,180,511,927,0,52,979,1699
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1810,2,2,0,0,0,161,27,36,0,0,64,235,523,0,14,537,906
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1811,2,2,0,0,0,67,27,83,0,0,145,300,622,0,27,649,1180
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1812,2,2,0,0,0,45,22,49,0,0,108,280,504,0,13,517,831
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1813,2,2,0,0,0,45,21,64,0,0,111,232,473,0,25,498,888
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1814,2,2,0,0,0,61,40,64,0,0,119,373,657,0,28,685,1322
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1815,2,2,0,0,0,147,28,62,0,0,122,251,610,0,42,652,1123
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1816,2,2,0,0,0,46,44,50,0,0,93,259,492,0,18,510,1013
4,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1817,2,2,0,0,0,58,20,43,0,0,78,271,470,0,33,503,1091
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,726,7,7,0,0,0,343,190,465,0,0,667,1360,3025,5,122,3152,5064
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,728,4,4,0,0,0,146,92,278,0,0,283,819,1618,0,86,1704,2888
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,729,4,4,0,0,0,181,112,185,0,0,217,884,1579,0,81,1660,2869
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,730,6,6,0,0,0,217,109,573,0,0,356,1039,2294,1,121,2416,3960
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,731,21,21,0,0,0,1118,457,1179,0,0,2497,3675,8926,8,338,9272,13977
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,732,2,2,0,0,0,99,46,100,0,0,259,426,930,1,35,966,1385
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,733,1,1,0,0,0,52,20,62,0,0,173,204,511,0,17,528,703
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,734,9,9,0,0,0,389,204,506,0,0,1345,1625,4069,3,128,4200,6267
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,735,2,2,0,0,0,54,40,89,0,0,198,270,651,0,34,685,900
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,736,2,2,0,0,0,85,44,99,0,0,254,353,835,2,32,869,1162
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,737,19,19,0,0,0,608,403,915,0,0,1521,3550,6997,11,305,7313,12351
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,738,2,2,0,0,0,99,25,71,0,0,162,306,663,0,27,690,960
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,741,7,7,0,0,0,192,125,374,0,0,544,1303,2538,3,120,2661,4680
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,929,2,2,0,0,0,68,35,82,0,0,134,384,703,0,46,749,1063
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,937,2,2,0,0,0,63,24,64,0,0,88,299,538,0,35,573,803
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,938,1,1,0,0,0,38,15,37,0,0,52,201,343,0,20,363,605
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1708,1,1,0,0,0,37,26,58,0,0,72,206,399,0,16,415,622
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1709,2,2,0,0,0,75,45,98,0,0,340,244,802,0,32,834,1080
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1710,3,3,0,0,0,179,75,147,0,0,619,391,1411,1,37,1449,1889
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1711,2,2,0,0,0,45,30,53,0,0,111,279,518,0,21,539,796
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1712,2,2,0,0,0,59,30,56,0,0,106,327,578,19,21,618,1048
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1713,2,2,0,0,0,49,19,48,0,0,106,274,496,0,29,525,861
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1714,1,1,0,0,0,38,24,26,0,0,91,196,375,0,17,392,518
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1745,2,2,0,0,0,41,41,97,0,0,139,286,604,1,28,633,943
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1747,2,2,0,0,0,46,38,73,0,0,105,274,536,0,22,558,822
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1748,2,2,0,0,0,38,35,79,0,0,110,275,537,3,21,561,930
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1749,1,1,0,0,0,23,18,64,0,0,120,202,427,0,13,440,655
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1750,3,3,0,0,0,108,72,205,0,0,401,524,1310,0,43,1353,1963
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1751,3,3,0,0,0,112,56,160,0,0,279,466,1073,1,34,1108,1665
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1752,2,2,0,0,0,76,60,137,0,0,228,416,917,0,17,934,1424
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1753,2,3,33,28,3,70,29,116,86,5,98,201,669,2,29,700,639
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1754,2,2,0,0,0,55,44,74,0,0,68,329,570,0,45,615,1078
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1755,2,2,0,0,0,68,44,117,0,0,98,345,672,0,19,691,1143
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1756,2,2,0,0,0,36,28,104,0,0,103,253,524,0,22,546,928
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1757,3,3,0,0,0,83,50,154,0,0,168,506,961,1,60,1022,1788
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1758,2,2,0,0,0,46,32,96,0,0,97,260,531,0,31,562,859
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1759,2,2,0,0,0,73,39,116,0,0,252,373,853,2,31,886,1352
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1760,2,2,0,0,0,57,32,84,0,0,137,304,614,1,26,641,1082
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1761,2,2,0,0,0,46,30,103,0,0,178,373,730,1,26,757,1245
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1762,3,3,0,0,0,106,54,130,0,0,238,447,975,2,55,1032,1611
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1763,2,2,0,0,0,45,30,87,0,0,92,285,539,0,28,567,968
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1764,2,2,0,0,0,74,49,118,0,0,135,268,644,0,13,657,1079
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1765,2,2,0,0,0,58,47,104,0,0,80,395,684,0,40,724,1259
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1766,2,2,0,0,0,52,38,94,0,0,90,321,595,2,21,618,1019
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1838,2,2,0,0,0,44,29,66,0,0,142,206,487,0,15,502,798
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1839,5,5,0,0,0,119,102,256,0,0,519,888,1884,4,56,1944,3035
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1840,3,3,0,0,0,46,51,117,0,0,166,550,930,0,62,992,2128
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1841,2,2,0,0,0,74,49,89,0,0,171,334,717,4,20,741,1275
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1842,1,1,0,0,0,16,15,31,0,0,94,196,352,0,7,359,586
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1843,4,4,0,0,0,99,79,177,0,0,256,842,1453,0,83,1536,2984
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1844,2,2,0,0,0,59,41,94,0,0,198,399,791,0,24,815,1389
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1845,1,1,0,0,0,15,23,43,0,0,86,137,304,1,9,314,492
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1846,2,2,0,0,0,58,37,121,0,0,250,449,915,1,24,940,1498
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1847,4,4,0,0,0,57,55,145,0,0,169,711,1137,4,62,1203,2439
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1848,5,5,0,0,0,119,102,195,0,0,241,997,1654,1,83,1738,3273
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1849,3,3,0,0,0,56,55,98,0,0,133,473,815,0,28,843,1643
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1850,1,1,0,0,0,15,18,37,0,0,80,152,302,0,10,312,485
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1851,2,2,0,0,0,47,17,83,0,0,111,301,559,0,27,586,966
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1852,4,4,0,0,0,88,63,116,0,0,224,656,1147,0,47,1194,2388
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1853,2,2,0,0,0,27,24,55,0,0,71,211,388,0,15,403,759
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1854,3,3,0,0,0,83,50,110,0,0,195,559,997,1,58,1056,1914
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1855,4,4,0,0,0,77,59,147,0,0,228,714,1225,1,52,1278,2306
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1868,3,3,0,0,0,78,42,158,0,0,75,520,873,0,56,929,1634
4,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1869,5,5,0,0,0,115,131,350,0,0,338,788,1722,0,103,1825,3101
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,114,4,4,0,0,0,110,78,110,0,0,378,1076,1752,29,91,1872,2840
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,115,3,3,0,0,0,66,51,59,0,0,276,593,1045,0,71,1116,1724
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,116,1,1,0,0,0,24,9,4,0,0,33,44,114,1,8,123,227
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,117,1,1,0,0,0,12,15,8,0,0,86,131,252,5,15,272,419
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,118,1,1,0,0,0,13,9,6,0,0,57,72,157,3,13,173,261
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,119,1,1,0,0,0,18,18,20,0,0,98,197,351,2,18,371,525
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,120,1,1,0,0,0,10,6,5,0,0,33,65,119,2,9,130,181
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,121,2,2,0,0,0,48,22,27,0,0,138,278,513,0,57,570,880
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,122,2,2,0,0,0,25,10,23,0,0,135,286,479,4,48,531,796
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,123,1,1,0,0,0,24,13,11,0,0,88,147,283,0,17,300,440
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,124,1,1,0,0,0,12,17,21,0,0,66,160,276,0,15,291,447
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,125,1,1,0,0,0,19,13,9,0,0,64,198,303,0,14,317,424
4,13,HIDALGO,18,TEPEAPULCO,7,ALMOLOYA,126,1,1,0,0,0,29,27,21,0,0,103,253,433,3,26,462,704
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,127,5,5,0,0,0,179,168,131,0,0,321,973,1772,0,102,1874,3185
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,128,5,5,0,0,0,242,276,156,0,0,358,1030,2062,5,95,2162,3469
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,129,5,5,0,0,0,195,189,197,0,0,341,1067,1989,1,93,2083,3561
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,130,4,4,0,0,0,169,138,115,0,0,286,671,1379,0,56,1435,2254
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,131,2,2,0,0,0,81,57,59,0,0,215,215,627,0,29,656,1037
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,132,2,2,0,0,0,60,63,51,0,0,200,210,584,2,31,617,874
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,133,2,2,0,0,0,66,42,28,0,0,219,230,585,0,25,610,902
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,134,3,3,0,0,0,135,99,107,0,0,266,631,1238,0,55,1293,1930
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,135,4,4,0,0,0,133,180,122,0,0,285,769,1489,6,66,1561,2411
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,136,3,3,0,0,0,94,102,87,0,0,235,513,1031,0,55,1086,1605
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,137,4,4,0,0,0,155,138,132,0,0,262,703,1390,0,85,1475,2376
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,138,2,2,0,0,0,61,49,47,0,0,124,246,527,0,29,556,862
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,139,1,1,0,0,0,36,33,22,0,0,58,200,349,0,22,371,653
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,140,1,1,0,0,0,17,22,2,0,0,29,71,141,1,17,159,260
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,141,1,1,0,0,0,16,18,15,0,0,34,103,186,0,13,199,313
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,142,1,1,0,0,0,41,44,29,0,0,69,188,371,0,25,396,705
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,143,4,4,0,0,0,121,142,79,0,0,222,763,1327,4,48,1379,2317
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,144,2,2,0,0,0,42,33,32,0,0,64,328,499,0,14,513,759
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,145,2,2,0,0,0,51,35,20,0,0,71,376,553,0,30,583,863
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,146,3,3,0,0,0,89,59,52,0,0,210,655,1065,0,54,1119,1666
4,13,HIDALGO,18,TEPEAPULCO,8,APAN,147,2,2,0,0,0,89,83,69,0,0,131,390,762,0,50,812,1495
